# Region type : faceZone InSurface
# Faces  :      1448
# Area   :      5.58176731e+01
# Time          	areaAverage(surfaceInterpolate(p))
172             	2.22124866e-01
174             	2.18489167e-01
176             	2.19865848e-01
178             	2.27632010e-01
180             	2.19870358e-01
182             	2.20264702e-01
184             	2.20969444e-01
186             	2.17502983e-01
188             	2.25170461e-01
190             	2.22163408e-01      
192             	2.22229212e-01
194             	2.22133820e-01
196             	2.14322616e-01
198             	2.18968175e-01
200             	2.24640977e-01
202             	2.13816326e-01
204             	2.20563414e-01
206             	2.20793431e-01
208             	2.20093254e-01
210             	2.19806976e-01
212             	2.19510375e-01
214             	2.23756613e-01
216             	2.23184968e-01
218             	2.28339086e-01
220             	2.29279801e-01
222             	2.24788404e-01
224             	2.19850130e-01
226             	2.19529379e-01
228             	2.29128420e-01
230             	2.25620185e-01
232             	2.20496012e-01
234             	2.19355420e-01
236             	2.26551864e-01
238             	2.25786177e-01
240             	2.23744065e-01
242             	2.25543703e-01
244             	2.30364979e-01
246             	2.32538908e-01
248             	2.27561053e-01
250             	2.25140499e-01
252             	2.21659074e-01
254             	2.22772216e-01
256             	2.29626450e-01
258             	2.21756631e-01
260             	2.24358670e-01
262             	2.20714396e-01
264             	2.16481707e-01
266             	2.25713789e-01
268             	2.23737173e-01
270             	2.20809305e-01
272             	2.20332879e-01
274             	2.19894729e-01
276             	2.26402875e-01
278             	2.19593997e-01
280             	2.21194384e-01
282             	2.22607256e-01
284             	2.18204248e-01
286             	2.24068237e-01
288             	2.31343219e-01
290             	2.19849283e-01
292             	2.19809266e-01
294             	2.25340018e-01
296             	2.24987979e-01
298             	2.23063171e-01
300             	2.26151507e-01          
