4.376316587250379 1.0153953953731638
8.71357279998756 0.911569755110607
13.34757126089221 0.7688292103863394
17.8288261677303 0.587180423950811
22.60818363428607 0.3847749489466745
26.788032367641684 0.179784326767933
31.118292692406342 -0.01742642380200987
35.74898753954619 -0.2042654928380987
40.23121409749157 -0.372944125064268
45.014846828919445 -0.5182809215472242
49.49901668907941 -0.661019245354675
53.682169036199824 -0.8219113432215954
58.46560743740622 -0.9698421705464235
62.65012009607685 -1.1125760525202413
67.58513607002104 -1.2371628231850393
71.9295825009522 -1.2450093222983383
76.12167403825973 -1.2865760014391543
80.91949287585406 -1.2425485464654669
85.41415656797281 -1.245209204811839
89.91406717607093 -1.177831030427671
94.40989684951842 -1.164927503722812
98.6068466423624 -1.1416434118168324
103.55216211804392 -1.128746547862423
107.59811732881448 -1.121024420090858
112.54246115338873 -1.1210977103458082
116.88749057498424 -1.1211621169334918
121.08288572605653 -1.1186302717624863
125.8774009498861 -1.11870134110062
130.07240744051552 -1.1213575576133588
135.01383631176782 -1.1603413104963862
139.5073340225578 -1.178566153893989
143.5517345915567 -1.1915962728573986
148.49510676502362 -1.204639717321708
152.83974752617624 -1.209892185593135
157.33363389740916 -1.222928967306994
161.8273259384206 -1.2385597798627255
166.3212123096535 -1.2515965615765845
170.81509868088642 -1.264633343290444
175.45920231330692 -1.2724842842373763
180.25449485802227 -1.2621792302080226
