0.4433497536945801 0.9658411292387886
11.527093596059117 0.8310334784551808
18.472906403940883 0.6351574831486257
24.827586206896548 0.36997785510914327
31.182266009852214 0.03548120362419693
37.53694581280787 -0.3153253357302699
40.78817733990147 -0.5192725830182323
45.073891625615765 -0.7517855678247956
50.09852216748768 -1.0373224265979712
55.27093596059114 -1.3106302171471413
61.33004926108374 -1.5676482058955954
66.35467980295567 -1.7430933215495057
72.5615763546798 -1.8655580830525462
77.73399014778323 -1.9146049153958038
84.97536945812809 -1.873994231950574
93.10344827586206 -1.7640866111286857
101.97044334975368 -1.6501182567300874
111.57635467980296 -1.5769413603959626
121.92118226600985 -1.5812531698327326
132.26600985221674 -1.5570226754978407
139.50738916256157 -1.6224262632044972
146.7487684729064 -1.7000622668132936
153.10344827586206 -1.7939880722228074
159.60591133004925 -1.9368468889190171
167.58620689655172 -2.0511968786249066
176.00985221674875 -2.092162415952355
