# Region type : faceZone OutSurface
# Faces  :      514
# Area   :      4.06369499e+01
# Time          	areaAverage(surfaceInterpolate(p))
0.002           
41.732          	-1.43179232e-01
41.932          	-1.43179232e-01
42.132          	-1.35226438e-01
42.332          	-1.35226438e-01
42.532          	-1.35226438e-01
42.732          	-1.35226438e-01
42.932          	-1.35226438e-01
43.132          	-1.35226438e-01
43.332          	-1.35226438e-01
43.532          	-1.35226438e-01
43.732          	-1.35226438e-01
43.932          	-1.35226438e-01
44.132          	-1.39824890e-01
44.332          	-1.39824890e-01
44.532          	-1.39824890e-01
44.732          	-1.39824890e-01
44.932          	-1.39824890e-01
45.132          	-1.39824890e-01
45.332          	-1.39824890e-01
45.532          	-1.39824890e-01
45.732          	-1.39824890e-01
45.932          	-1.39824890e-01
46.132          	-1.54232798e-01
46.332          	-1.54232798e-01
46.532          	-1.54232798e-01
46.732          	-1.54232798e-01
46.932          	-1.54232798e-01
47.132          	-1.54232798e-01
47.332          	-1.54232798e-01
47.532          	-1.54232798e-01
47.732          	-1.54232798e-01
47.932          	-1.54232798e-01
48.132          	-1.46173285e-01
48.332          	-1.46173285e-01
48.532          	-1.46173285e-01
48.732          	-1.46173285e-01
48.932          	-1.46173285e-01
49.132          	-1.46173285e-01
49.332          	-1.46173285e-01
49.532          	-1.46173285e-01
49.732          	-1.46173285e-01
49.932          	-1.46173285e-01
50.132          	-1.27731288e-01
50.332          	-1.27731288e-01
50.532          	-1.27731288e-01
50.732          	-1.27731288e-01
50.932          	-1.27731288e-01
51.132          	-1.27731288e-01
51.332          	-1.27731288e-01
51.532          	-1.27731288e-01
51.732          	-1.27731288e-01
51.932          	-1.27731288e-01
52.132          	-1.42387030e-01
52.332          	-1.42387030e-01
52.532          	-1.42387030e-01
52.732          	-1.42387030e-01
52.932          	-1.42387030e-01
53.132          	-1.42387030e-01
53.332          	-1.42387030e-01
53.532          	-1.42387030e-01
53.732          	-1.42387030e-01
53.932          	-1.42387030e-01
54.132          	-1.45671874e-01
54.332          	-1.45671874e-01
54.532          	-1.45671874e-01
54.732          	-1.45671874e-01
54.932          	-1.45671874e-01
55.132          	-1.45671874e-01
55.332          	-1.45671874e-01
55.532          	-1.45671874e-01
55.732          	-1.45671874e-01
55.932          	-1.45671874e-01
56.132          	-1.30673789e-01
56.332          	-1.30673789e-01
56.532          	-1.30673789e-01
56.732          	-1.30673789e-01
56.932          	-1.30673789e-01
57.132          	-1.30673789e-01
57.332          	-1.30673789e-01
57.532          	-1.30673789e-01
57.732          	-1.30673789e-01
57.932          	-1.30673789e-01
58.132          	-1.50311705e-01
58.332          	-1.50311705e-01
58.532          	-1.50311705e-01
58.732          	-1.50311705e-01
58.932          	-1.50311705e-01
59.132          	-1.50311705e-01
59.332          	-1.50311705e-01
59.532          	-1.50311705e-01
59.732          	-1.50311705e-01
59.932          	-1.50311705e-01
60.132          	-1.16164384e-01
60.332          	-1.16164384e-01
60.532          	-1.16164384e-01
60.732          	-1.16164384e-01
60.932          	-1.16164384e-01
61.132          	-1.16164384e-01
61.332          	-1.16164384e-01
61.532          	-1.16164384e-01
61.732          	-1.16164384e-01
61.932          	-1.16164384e-01
62.132          	-1.39544923e-01
62.332          	-1.39544923e-01
62.532          	-1.39544923e-01
62.732          	-1.39544923e-01
62.932          	-1.39544923e-01
63.132          	-1.39544923e-01
63.332          	-1.39544923e-01
63.532          	-1.39544923e-01
63.732          	-1.39544923e-01
63.932          	-1.39544923e-01
64.132          	-1.30421685e-01
64.332          	-1.30421685e-01
64.532          	-1.30421685e-01
64.732          	-1.30421685e-01
64.932          	-1.30421685e-01
65.132          	-1.30421685e-01
65.332          	-1.30421685e-01
65.532          	-1.30421685e-01
65.732          	-1.30421685e-01
65.932          	-1.30421685e-01
66.132          	-1.27701194e-01
66.332          	-1.27701194e-01
66.532          	-1.27701194e-01
66.732          	-1.27701194e-01
66.932          	-1.27701194e-01
67.132          	-1.27701194e-01
67.332          	-1.27701194e-01
67.532          	-1.27701194e-01
67.732          	-1.27701194e-01
67.932          	-1.27701194e-01
68.132          	-1.31834066e-01
68.332          	-1.31834066e-01
68.532          	-1.31834066e-01
68.732          	-1.31834066e-01
68.932          	-1.31834066e-01
69.132          	-1.31834066e-01
69.332          	-1.31834066e-01
69.532          	-1.31834066e-01
69.732          	-1.31834066e-01
69.932          	-1.31834066e-01
70.132          	-1.19838286e-01
70.332          	-1.19838286e-01
70.532          	-1.19838286e-01
70.732          	-1.19838286e-01
70.932          	-1.19838286e-01
71.132          	-1.19838286e-01
71.332          	-1.19838286e-01
71.532          	-1.19838286e-01
71.732          	-1.19838286e-01
71.932          	-1.19838286e-01
72.132          	-1.32063895e-01
72.332          	-1.32063895e-01
72.532          	-1.32063895e-01
72.732          	-1.32063895e-01
72.932          	-1.32063895e-01
73.132          	-1.32063895e-01
73.332          	-1.32063895e-01
73.532          	-1.32063895e-01
73.732          	-1.32063895e-01
73.932          	-1.32063895e-01
74.132          	-1.34122473e-01
74.332          	-1.34122473e-01
74.532          	-1.34122473e-01
74.732          	-1.34122473e-01
74.932          	-1.34122473e-01
75.132          	-1.34122473e-01
75.332          	-1.34122473e-01
75.532          	-1.34122473e-01
75.732          	-1.34122473e-01
75.932          	-1.34122473e-01
76.132          	-1.24200347e-01
76.332          	-1.24200347e-01
76.532          	-1.24200347e-01
76.732          	-1.24200347e-01
76.932          	-1.24200347e-01
77.132          	-1.24200347e-01
77.332          	-1.24200347e-01
77.532          	-1.24200347e-01
77.732          	-1.24200347e-01
77.932          	-1.24200347e-01
78.132          	-1.30424102e-01
78.332          	-1.30424102e-01
78.532          	-1.30424102e-01
78.732          	-1.30424102e-01
78.932          	-1.30424102e-01
79.132          	-1.30424102e-01
79.332          	-1.30424102e-01
79.532          	-1.30424102e-01
79.732          	-1.30424102e-01
79.932          	-1.30424102e-01
80.132          	-1.21113543e-01
80.332          	-1.21113543e-01
80.532          	-1.21113543e-01
80.732          	-1.21113543e-01
80.932          	-1.21113543e-01
81.132          	-1.21113543e-01
81.332          	-1.21113543e-01
81.532          	-1.21113543e-01
81.732          	-1.21113543e-01
81.932          	-1.21113543e-01
82.132          	-1.21856735e-01
82.332          	-1.21856735e-01
82.532          	-1.21856735e-01
82.732          	-1.21856735e-01
82.932          	-1.21856735e-01
83.132          	-1.21856735e-01
83.332          	-1.21856735e-01
83.532          	-1.21856735e-01
83.732          	-1.21856735e-01
83.932          	-1.21856735e-01
84.132          	-1.09955744e-01
84.332          	-1.09955744e-01
84.532          	-1.09955744e-01
84.732          	-1.09955744e-01
84.932          	-1.09955744e-01
85.132          	-1.09955744e-01
85.332          	-1.09955744e-01
85.532          	-1.09955744e-01
85.732          	-1.09955744e-01
85.932          	-1.09955744e-01
86.132          	-1.17478417e-01
86.332          	-1.17478417e-01
86.532          	-1.17478417e-01
86.732          	-1.17478417e-01
86.932          	-1.17478417e-01
87.132          	-1.17478417e-01
87.332          	-1.17478417e-01
87.532          	-1.17478417e-01
87.732          	-1.17478417e-01
87.932          	-1.17478417e-01
88.132          	-1.41930054e-01
88.332          	-1.41930054e-01
88.532          	-1.41930054e-01
88.732          	-1.41930054e-01
88.932          	-1.41930054e-01
89.132          	-1.41930054e-01
89.332          	-1.41930054e-01
89.532          	-1.41930054e-01
89.732          	-1.41930054e-01
89.932          	-1.41930054e-01
90.132          	-1.19978217e-01
90.332          	-1.19978217e-01
90.532          	-1.19978217e-01
90.732          	-1.19978217e-01
90.932          	-1.19978217e-01
91.132          	-1.19978217e-01
91.332          	-1.19978217e-01
91.532          	-1.19978217e-01
91.732          	-1.19978217e-01
91.932          	-1.19978217e-01
92.132          	-1.28462168e-01
92.332          	-1.28462168e-01
92.532          	-1.28462168e-01
92.732          	-1.28462168e-01
92.932          	-1.28462168e-01
93.132          	-1.28462168e-01
93.332          	-1.28462168e-01
