-3.41620471470967  0.995354557200125
-2.733055021537019  0.9863249777578685
-1.9134039689501918  0.9609986042933014
-1.2678948056068835  0.9098813130841799
-0.8587432832911315  0.8212578780695694
-0.5617045456902119  0.697523605693156
-0.5254949781519027  0.5783418672606194
0.6124933377299122  0.029625067141165307
0.712702175270068  0.12316105791664311
0.7754778688201602  0.19798172101212574
1.1113807127021742  0.2542322265151089
1.8317561640256068  0.24054559066597792
2.3284245105175723  0.21506824031041494
3.0984273931807396  0.1943931164492223
3.9305215961243727  0.17140978819684238
4.774913779337317  0.13440883629584
5.619492609805616  0.11844303007302015
6.452146754515305  0.15856513885518853
7.235318637972759  0.22203640451022721
8.081183260644597  0.35097937962600034
9.324938354559272  0.6347549632615984

