# Region type : faceZone InSurface
# Faces  :      505
# Area   :      4.00664795e+01
# Time          	areaAverage(surfaceInterpolate(p))
0.002           
27.732          	1.65673444e-01
27.932          	1.65673444e-01
28.132          	1.59787790e-01
28.332          	1.59787790e-01
28.532          	1.59787790e-01
28.732          	1.59787790e-01
28.932          	1.59787790e-01
29.132          	1.59787790e-01
29.332          	1.59787790e-01
29.532          	1.59787790e-01
29.732          	1.59787790e-01
29.932          	1.59787790e-01
30.132          	1.60968266e-01
30.332          	1.60968266e-01
30.532          	1.60968266e-01
30.732          	1.60968266e-01
30.932          	1.60968266e-01
31.132          	1.60968266e-01
31.332          	1.60968266e-01
31.532          	1.60968266e-01
31.732          	1.60968266e-01
31.932          	1.60968266e-01
32.132          	1.66059330e-01
32.332          	1.66059330e-01
32.532          	1.66059330e-01
32.732          	1.66059330e-01
32.932          	1.66059330e-01
33.132          	1.66059330e-01
33.332          	1.66059330e-01
33.532          	1.66059330e-01
33.732          	1.66059330e-01
33.932          	1.66059330e-01
34.132          	1.54239715e-01
34.332          	1.54239715e-01
34.532          	1.54239715e-01
34.732          	1.54239715e-01
34.932          	1.54239715e-01
35.132          	1.54239715e-01
35.332          	1.54239715e-01
35.532          	1.54239715e-01
35.732          	1.54239715e-01
35.932          	1.54239715e-01
36.132          	1.61737045e-01
36.332          	1.61737045e-01
36.532          	1.61737045e-01
36.732          	1.61737045e-01
36.932          	1.61737045e-01
37.132          	1.61737045e-01
37.332          	1.61737045e-01
37.532          	1.61737045e-01
37.732          	1.61737045e-01
37.932          	1.61737045e-01
38.132          	1.58545350e-01
38.332          	1.58545350e-01
38.532          	1.58545350e-01
38.732          	1.58545350e-01
38.932          	1.58545350e-01
39.132          	1.58545350e-01
39.332          	1.58545350e-01
39.532          	1.58545350e-01
39.732          	1.58545350e-01
39.932          	1.58545350e-01
40.132          	1.59398274e-01
40.332          	1.59398274e-01
40.532          	1.59398274e-01
40.732          	1.59398274e-01
40.932          	1.59398274e-01
41.132          	1.59398274e-01
41.332          	1.59398274e-01
41.532          	1.59398274e-01
41.732          	1.59398274e-01
41.932          	1.59398274e-01
42.132          	1.67005119e-01
42.332          	1.67005119e-01
42.532          	1.67005119e-01
42.732          	1.67005119e-01
42.932          	1.67005119e-01
43.132          	1.67005119e-01
43.332          	1.67005119e-01
43.532          	1.67005119e-01
43.732          	1.67005119e-01
43.932          	1.67005119e-01
44.132          	1.62980157e-01
44.332          	1.62980157e-01
44.532          	1.62980157e-01
44.732          	1.62980157e-01
44.932          	1.62980157e-01
45.132          	1.62980157e-01
45.332          	1.62980157e-01
45.532          	1.62980157e-01
45.732          	1.62980157e-01
45.932          	1.62980157e-01
46.132          	1.64736632e-01
46.332          	1.64736632e-01
46.532          	1.64736632e-01
46.732          	1.64736632e-01
46.932          	1.64736632e-01
47.132          	1.64736632e-01
47.332          	1.64736632e-01
47.532          	1.64736632e-01
47.732          	1.64736632e-01
47.932          	1.64736632e-01
48.132          	1.65357917e-01
48.332          	1.65357917e-01
48.532          	1.65357917e-01
48.732          	1.65357917e-01
48.932          	1.65357917e-01
49.132          	1.65357917e-01
49.332          	1.65357917e-01
49.532          	1.65357917e-01
49.732          	1.65357917e-01
49.932          	1.65357917e-01
50.132          	1.63674276e-01
50.332          	1.63674276e-01
50.532          	1.63674276e-01
50.732          	1.63674276e-01
50.932          	1.63674276e-01
51.132          	1.63674276e-01
51.332          	1.63674276e-01
51.532          	1.63674276e-01
51.732          	1.63674276e-01
51.932          	1.63674276e-01
52.132          	1.61283882e-01
52.332          	1.61283882e-01
52.532          	1.61283882e-01
52.732          	1.61283882e-01
52.932          	1.61283882e-01
53.132          	1.61283882e-01
53.332          	1.61283882e-01
53.532          	1.61283882e-01
53.732          	1.61283882e-01
53.932          	1.61283882e-01
54.132          	1.75032114e-01
54.332          	1.75032114e-01
54.532          	1.75032114e-01
54.732          	1.75032114e-01
54.932          	1.75032114e-01
55.132          	1.75032114e-01
55.332          	1.75032114e-01
55.532          	1.75032114e-01
55.732          	1.75032114e-01
55.932          	1.75032114e-01
56.132          	1.63532753e-01
56.332          	1.63532753e-01
56.532          	1.63532753e-01
56.732          	1.63532753e-01
56.932          	1.63532753e-01
57.132          	1.63532753e-01
57.332          	1.63532753e-01
57.532          	1.63532753e-01
57.732          	1.63532753e-01
57.932          	1.63532753e-01
58.132          	1.64093642e-01
58.332          	1.64093642e-01
58.532          	1.64093642e-01
58.732          	1.64093642e-01
58.932          	1.64093642e-01
59.132          	1.64093642e-01
59.332          	1.64093642e-01
59.532          	1.64093642e-01
59.732          	1.64093642e-01
59.932          	1.64093642e-01
60.132          	1.78369904e-01
60.332          	1.78369904e-01
60.532          	1.78369904e-01
60.732          	1.78369904e-01
60.932          	1.78369904e-01
61.132          	1.78369904e-01
61.332          	1.78369904e-01
61.532          	1.78369904e-01
61.732          	1.78369904e-01
61.932          	1.78369904e-01
62.132          	1.54215102e-01
62.332          	1.54215102e-01
62.532          	1.54215102e-01
62.732          	1.54215102e-01
62.932          	1.54215102e-01
63.132          	1.54215102e-01
63.332          	1.54215102e-01
63.532          	1.54215102e-01
63.732          	1.54215102e-01
63.932          	1.54215102e-01
64.132          	1.74468278e-01
64.332          	1.74468278e-01
64.532          	1.74468278e-01
64.732          	1.74468278e-01
64.932          	1.74468278e-01
65.132          	1.74468278e-01
65.332          	1.74468278e-01
65.532          	1.74468278e-01
65.732          	1.74468278e-01
65.932          	1.74468278e-01
66.132          	1.64817041e-01
66.332          	1.64817041e-01
66.532          	1.64817041e-01
66.732          	1.64817041e-01
66.932          	1.64817041e-01
67.132          	1.64817041e-01
67.332          	1.64817041e-01
67.532          	1.64817041e-01
67.732          	1.64817041e-01
67.932          	1.64817041e-01
68.132          	1.58406791e-01
68.332          	1.58406791e-01
68.532          	1.58406791e-01
68.732          	1.58406791e-01
68.932          	1.58406791e-01
69.132          	1.58406791e-01
69.332          	1.58406791e-01
69.532          	1.58406791e-01
69.732          	1.58406791e-01
69.932          	1.58406791e-01
70.132          	1.69829621e-01
70.332          	1.69829621e-01
70.532          	1.69829621e-01
70.732          	1.69829621e-01
70.932          	1.69829621e-01
71.132          	1.69829621e-01
71.332          	1.69829621e-01
71.532          	1.69829621e-01
71.732          	1.69829621e-01
71.932          	1.69829621e-01
72.132          	1.55211414e-01
72.332          	1.55211414e-01
72.532          	1.55211414e-01
72.732          	1.55211414e-01
72.932          	1.55211414e-01
73.132          	1.55211414e-01
73.332          	1.55211414e-01
73.532          	1.55211414e-01
73.732          	1.55211414e-01
73.932          	1.55211414e-01
74.132          	1.80081471e-01
74.332          	1.80081471e-01
74.532          	1.80081471e-01
74.732          	1.80081471e-01
74.932          	1.80081471e-01
75.132          	1.80081471e-01
75.332          	1.80081471e-01
75.532          	1.80081471e-01
75.732          	1.80081471e-01
75.932          	1.80081471e-01
76.132          	1.69541186e-01
76.332          	1.69541186e-01
76.532          	1.69541186e-01
76.732          	1.69541186e-01
76.932          	1.69541186e-01
77.132          	1.69541186e-01
77.332          	1.69541186e-01
77.532          	1.69541186e-01
77.732          	1.69541186e-01
77.932          	1.69541186e-01
78.132          	1.58118722e-01
78.332          	1.58118722e-01
78.532          	1.58118722e-01
78.732          	1.58118722e-01
78.932          	1.58118722e-01
79.132          	1.58118722e-01
79.332          	1.58118722e-01
79.532          	1.58118722e-01
79.732          	1.58118722e-01
79.932          	1.58118722e-01
80.132          	1.68986957e-01
80.332          	1.68986957e-01
80.532          	1.68986957e-01
80.732          	1.68986957e-01
80.932          	1.68986957e-01
81.132          	1.68986957e-01
81.332          	1.68986957e-01
81.532          	1.68986957e-01
81.732          	1.68986957e-01
81.932          	1.68986957e-01
82.132          	1.61849304e-01
82.332          	1.61849304e-01
82.532          	1.61849304e-01
82.732          	1.61849304e-01
82.932          	1.61849304e-01
83.132          	1.61849304e-01
83.332          	1.61849304e-01
83.532          	1.61849304e-01
83.732          	1.61849304e-01
83.932          	1.61849304e-01
84.132          	1.63544455e-01
84.332          	1.63544455e-01
84.532          	1.63544455e-01
84.732          	1.63544455e-01
84.932          	1.63544455e-01
85.132          	1.63544455e-01
85.332          	1.63544455e-01
85.532          	1.63544455e-01
85.732          	1.63544455e-01
85.932          	1.63544455e-01
86.132          	1.66386364e-01
86.332          	1.66386364e-01
86.532          	1.66386364e-01
86.732          	1.66386364e-01
86.932          	1.66386364e-01
87.132          	1.66386364e-01
87.332          	1.66386364e-01
87.532          	1.66386364e-01
87.732          	1.66386364e-01
87.932          	1.66386364e-01
88.132          	1.77869501e-01
88.332          	1.77869501e-01
88.532          	1.77869501e-01
88.732          	1.77869501e-01
88.932          	1.77869501e-01
89.132          	1.77869501e-01
89.332          	1.77869501e-01
89.532          	1.77869501e-01
89.732          	1.77869501e-01
89.932          	1.77869501e-01
90.132          	1.63649993e-01
90.332          	1.63649993e-01
90.532          	1.63649993e-01
90.732          	1.63649993e-01
90.932          	1.63649993e-01
91.132          	1.63649993e-01
91.332          	1.63649993e-01
91.532          	1.63649993e-01
91.732          	1.63649993e-01
91.932          	1.63649993e-01
92.132          	1.70306503e-01
92.332          	1.70306503e-01
92.532          	1.70306503e-01
92.732          	1.70306503e-01
92.932          	1.70306503e-01
93.132          	1.70306503e-01
93.332          	1.70306503e-01
93.532          	1.70306503e-01
93.732          	1.70306503e-01
93.932          	1.70306503e-01
94.132          	1.76124973e-01
94.332          	1.76124973e-01
94.532          	1.76124973e-01
94.732          	1.76124973e-01
94.932          	1.76124973e-01
95.132          	1.76124973e-01
95.332          	1.76124973e-01
95.532          	1.76124973e-01
95.732          	1.76124973e-01
95.932          	1.76124973e-01
96.132          	1.63434657e-01
96.332          	1.63434657e-01
96.532          	1.63434657e-01
96.732          	1.63434657e-01
96.932          	1.63434657e-01
97.132          	1.63434657e-01
97.332          	1.63434657e-01
97.532          	1.63434657e-01
97.732          	1.63434657e-01
97.932          	1.63434657e-01
98.132          	1.69884172e-01
98.332          	1.69884172e-01
98.532          	1.69884172e-01
98.732          	1.69884172e-01
98.932          	1.69884172e-01
99.132          	1.69884172e-01
99.332          	1.69884172e-01
99.532          	1.69884172e-01
99.732          	1.69884172e-01
99.932          	1.69884172e-01
100.132         	1.65716867e-01
100.332         	1.65716867e-01
100.532         	1.65716867e-01
100.732         	1.65716867e-01
100.932         	1.65716867e-01
101.132         	1.65716867e-01
101.332         	1.65716867e-01
101.532         	1.65716867e-01
101.732         	1.65716867e-01
101.932         	1.65716867e-01
102.132         	1.72356739e-01
102.332         	1.72356739e-01
102.532         	1.72356739e-01
102.732         	1.72356739e-01
102.932         	1.72356739e-01
103.132         	1.72356739e-01
103.332         	1.72356739e-01
103.532         	1.72356739e-01
103.732         	1.72356739e-01
103.932         	1.72356739e-01
104.132         	1.67650556e-01
104.332         	1.67650556e-01
104.532         	1.67650556e-01
104.732         	1.67650556e-01
104.932         	1.67650556e-01
105.132         	1.67650556e-01
105.332         	1.67650556e-01
105.532         	1.67650556e-01
105.732         	1.67650556e-01
105.932         	1.67650556e-01
106.132         	1.67367289e-01
106.332         	1.67367289e-01
106.532         	1.67367289e-01
106.732         	1.67367289e-01
106.932         	1.67367289e-01
107.132         	1.67367289e-01
107.332         	1.67367289e-01
107.532         	1.67367289e-01
107.732         	1.67367289e-01
107.932         	1.67367289e-01
108.132         	1.76941724e-01
108.332         	1.76941724e-01
108.532         	1.76941724e-01
108.732         	1.76941724e-01
108.932         	1.76941724e-01
109.132         	1.76941724e-01
109.332         	1.76941724e-01
109.532         	1.76941724e-01
109.732         	1.76941724e-01
109.932         	1.76941724e-01
110.132         	1.63928754e-01
110.332         	1.63928754e-01
110.532         	1.63928754e-01
110.732         	1.63928754e-01
110.932         	1.63928754e-01
111.132         	1.63928754e-01
111.332         	1.63928754e-01
111.532         	1.63928754e-01
111.732         	1.63928754e-01
111.932         	1.63928754e-01
112.132         	1.70606187e-01
112.332         	1.70606187e-01
112.532         	1.70606187e-01
112.732         	1.70606187e-01
112.932         	1.70606187e-01
113.132         	1.70606187e-01
113.332         	1.70606187e-01
113.532         	1.70606187e-01
113.732         	1.70606187e-01
113.932         	1.70606187e-01
114.132         	1.76420633e-01
114.332         	1.76420633e-01
114.532         	1.76420633e-01
114.732         	1.76420633e-01
114.932         	1.76420633e-01
115.132         	1.76420633e-01
115.332         	1.76420633e-01
115.532         	1.76420633e-01
115.732         	1.76420633e-01
115.932         	1.76420633e-01
116.132         	1.63254500e-01
116.332         	1.63254500e-01
116.532         	1.63254500e-01
116.732         	1.63254500e-01
116.932         	1.63254500e-01
117.132         	1.63254500e-01
117.332         	1.63254500e-01
117.532         	1.63254500e-01
117.732         	1.63254500e-01
117.932         	1.63254500e-01
118.132         	1.65707415e-01
118.332         	1.65707415e-01
118.532         	1.65707415e-01
118.732         	1.65707415e-01
118.932         	1.65707415e-01
119.132         	1.65707415e-01
119.332         	1.65707415e-01
119.532         	1.65707415e-01
119.732         	1.65707415e-01
119.932         	1.65707415e-01
120.132         	1.70100601e-01
120.332         	1.70100601e-01
120.532         	1.70100601e-01
120.732         	1.70100601e-01
120.932         	1.70100601e-01
121.132         	1.70100601e-01
121.332         	1.70100601e-01
121.532         	1.70100601e-01
121.732         	1.70100601e-01
121.932         	1.70100601e-01
122.132         	1.75552281e-01
122.332         	1.75552281e-01
122.532         	1.75552281e-01
122.732         	1.75552281e-01
122.932         	1.75552281e-01
123.132         	1.75552281e-01
123.332         	1.75552281e-01
123.532         	1.75552281e-01
123.732         	1.75552281e-01
123.932         	1.75552281e-01
124.132         	1.74039749e-01
124.332         	1.74039749e-01
124.532         	1.74039749e-01
124.732         	1.74039749e-01
124.932         	1.74039749e-01
125.132         	1.74039749e-01
125.332         	1.74039749e-01
125.532         	1.74039749e-01
125.732         	1.74039749e-01
125.932         	1.74039749e-01
126.132         	1.58119944e-01
126.332         	1.58119944e-01
126.532         	1.58119944e-01
126.732         	1.58119944e-01
126.932         	1.58119944e-01
127.132         	1.58119944e-01
127.332         	1.58119944e-01
127.532         	1.58119944e-01
127.732         	1.58119944e-01
127.932         	1.58119944e-01
128.132         	1.79506147e-01
128.332         	1.79506147e-01
128.532         	1.79506147e-01
128.732         	1.79506147e-01
128.932         	1.79506147e-01
129.132         	1.79506147e-01
129.332         	1.79506147e-01
129.532         	1.79506147e-01
129.732         	1.79506147e-01
129.932         	1.79506147e-01
130.132         	1.64069613e-01
130.332         	1.64069613e-01
130.532         	1.64069613e-01
130.732         	1.64069613e-01
130.932         	1.64069613e-01
131.132         	1.64069613e-01
131.332         	1.64069613e-01
131.532         	1.64069613e-01
131.732         	1.64069613e-01
131.932         	1.64069613e-01
132.132         	1.62446456e-01
132.332         	1.62446456e-01
132.532         	1.62446456e-01
132.732         	1.62446456e-01
132.932         	1.62446456e-01
133.132         	1.62446456e-01
133.332         	1.62446456e-01
133.532         	1.62446456e-01
133.732         	1.62446456e-01
133.932         	1.62446456e-01
134.132         	1.73691707e-01
134.332         	1.73691707e-01
134.532         	1.73691707e-01
134.732         	1.73691707e-01
134.932         	1.73691707e-01
135.132         	1.73691707e-01
135.332         	1.73691707e-01
135.532         	1.73691707e-01
135.732         	1.73691707e-01
135.932         	1.73691707e-01
136.132         	1.64252831e-01
136.332         	1.64252831e-01
136.532         	1.64252831e-01
136.732         	1.64252831e-01
136.932         	1.64252831e-01
137.132         	1.64252831e-01
137.332         	1.64252831e-01
137.532         	1.64252831e-01
137.732         	1.64252831e-01
137.932         	1.64252831e-01
138.132         	1.71609625e-01
138.332         	1.71609625e-01
138.532         	1.71609625e-01
138.732         	1.71609625e-01
138.932         	1.71609625e-01
139.132         	1.71609625e-01
139.332         	1.71609625e-01
139.532         	1.71609625e-01
139.732         	1.71609625e-01
139.932         	1.71609625e-01
140.132         	1.79696910e-01
140.332         	1.79696910e-01
140.532         	1.79696910e-01
140.732         	1.79696910e-01
140.932         	1.79696910e-01
141.132         	1.79696910e-01
141.332         	1.79696910e-01
141.532         	1.79696910e-01
141.732         	1.79696910e-01
141.932         	1.79696910e-01
142.132         	1.72421652e-01
142.332         	1.72421652e-01
142.532         	1.72421652e-01
142.732         	1.72421652e-01
142.932         	1.72421652e-01
143.132         	1.72421652e-01
143.332         	1.72421652e-01
143.532         	1.72421652e-01
143.732         	1.72421652e-01
143.932         	1.72421652e-01
144.132         	1.63797014e-01
144.332         	1.63797014e-01
144.532         	1.63797014e-01
144.732         	1.63797014e-01
144.932         	1.63797014e-01
145.132         	1.63797014e-01
145.332         	1.63797014e-01
145.532         	1.63797014e-01
145.732         	1.63797014e-01
145.932         	1.63797014e-01
146.132         	1.80623648e-01
146.332         	1.80623648e-01
146.532         	1.80623648e-01
146.732         	1.80623648e-01
146.932         	1.80623648e-01
147.132         	1.80623648e-01
147.332         	1.80623648e-01
147.532         	1.80623648e-01
147.732         	1.80623648e-01
147.932         	1.80623648e-01
148.132         	1.76018082e-01
148.332         	1.76018082e-01
148.532         	1.76018082e-01
148.732         	1.76018082e-01
148.932         	1.76018082e-01
149.132         	1.76018082e-01
149.332         	1.76018082e-01
149.532         	1.76018082e-01
149.732         	1.76018082e-01
149.932         	1.76018082e-01
150.132         	1.52775451e-01
150.332         	1.52775451e-01
150.532         	1.52775451e-01
150.732         	1.52775451e-01
150.932         	1.52775451e-01
151.132         	1.52775451e-01
151.332         	1.52775451e-01
151.532         	1.52775451e-01
151.732         	1.52775451e-01
151.932         	1.52775451e-01
152.132         	1.88163366e-01
152.332         	1.88163366e-01
152.532         	1.88163366e-01
152.732         	1.88163366e-01
152.932         	1.88163366e-01
153.132         	1.88163366e-01
153.332         	1.88163366e-01
153.532         	1.88163366e-01
153.732         	1.88163366e-01
153.932         	1.88163366e-01
154.132         	1.73435367e-01
154.332         	1.73435367e-01
154.532         	1.73435367e-01
154.732         	1.73435367e-01
154.932         	1.73435367e-01
155.132         	1.73435367e-01
155.332         	1.73435367e-01
155.532         	1.73435367e-01
155.732         	1.73435367e-01
155.932         	1.73435367e-01
156.132         	1.61415901e-01
156.332         	1.61415901e-01
156.532         	1.61415901e-01
156.732         	1.61415901e-01
156.932         	1.61415901e-01
157.132         	1.61415901e-01
157.332         	1.61415901e-01
157.532         	1.61415901e-01
157.732         	1.61415901e-01
157.932         	1.61415901e-01
158.132         	1.83045986e-01
158.332         	1.83045986e-01
158.532         	1.83045986e-01
158.732         	1.83045986e-01
158.932         	1.83045986e-01
159.132         	1.83045986e-01
159.332         	1.83045986e-01
159.532         	1.83045986e-01
159.732         	1.83045986e-01
159.932         	1.83045986e-01
160.132         	1.71654474e-01
160.332         	1.71654474e-01
160.532         	1.71654474e-01
160.732         	1.71654474e-01
160.932         	1.71654474e-01
161.132         	1.71654474e-01
161.332         	1.71654474e-01
161.532         	1.71654474e-01
161.732         	1.71654474e-01
161.932         	1.71654474e-01
162.132         	1.68479797e-01
162.332         	1.68479797e-01
162.532         	1.68479797e-01
162.732         	1.68479797e-01
162.932         	1.68479797e-01
163.132         	1.68479797e-01
163.332         	1.68479797e-01
163.532         	1.68479797e-01
163.732         	1.68479797e-01
163.932         	1.68479797e-01
164.132         	1.74999932e-01
164.332         	1.74999932e-01
164.532         	1.74999932e-01
164.732         	1.74999932e-01
164.932         	1.74999932e-01
165.132         	1.74999932e-01
165.332         	1.74999932e-01
165.532         	1.74999932e-01
165.732         	1.74999932e-01
165.932         	1.74999932e-01
166.132         	1.80530972e-01
166.332         	1.80530972e-01
166.532         	1.80530972e-01
166.732         	1.80530972e-01
166.932         	1.80530972e-01
167.132         	1.80530972e-01
167.332         	1.80530972e-01
167.532         	1.80530972e-01
167.732         	1.80530972e-01
167.932         	1.80530972e-01
168.132         	1.70705103e-01
168.332         	1.70705103e-01
168.532         	1.70705103e-01
168.732         	1.70705103e-01
168.932         	1.70705103e-01
169.132         	1.70705103e-01
169.332         	1.70705103e-01
169.532         	1.70705103e-01
169.732         	1.70705103e-01
169.932         	1.70705103e-01
170.132         	1.78341633e-01
170.332         	1.78341633e-01
170.532         	1.78341633e-01
170.732         	1.78341633e-01
170.932         	1.78341633e-01
171.132         	1.78341633e-01
171.332         	1.78341633e-01
171.532         	1.78341633e-01
171.732         	1.78341633e-01
171.932         	1.78341633e-01
172.132         	1.79046593e-01
172.332         	1.79046593e-01
172.532         	1.79046593e-01
172.732         	1.79046593e-01
172.932         	1.79046593e-01
173.132         	1.79046593e-01
173.332         	1.79046593e-01
173.532         	1.79046593e-01
173.732         	1.79046593e-01
173.932         	1.79046593e-01
174.132         	1.81889939e-01
174.332         	1.81889939e-01
174.532         	1.81889939e-01
174.732         	1.81889939e-01
174.932         	1.81889939e-01
175.132         	1.81889939e-01
175.332         	1.81889939e-01
175.532         	1.81889939e-01
175.732         	1.81889939e-01
175.932         	1.81889939e-01
176.132         	1.80939640e-01
176.332         	1.80939640e-01
176.532         	1.80939640e-01
176.732         	1.80939640e-01
176.932         	1.80939640e-01
177.132         	1.80939640e-01
177.332         	1.80939640e-01
177.532         	1.80939640e-01
177.732         	1.80939640e-01
177.932         	1.80939640e-01
178.132         	1.83976874e-01
178.332         	1.83976874e-01
178.532         	1.83976874e-01
178.732         	1.83976874e-01
178.932         	1.83976874e-01
179.132         	1.83976874e-01
179.332         	1.83976874e-01
179.532         	1.83976874e-01
179.732         	1.83976874e-01
179.932         	1.83976874e-01
180.132         	1.73631890e-01
180.332         	1.73631890e-01
180.532         	1.73631890e-01
180.732         	1.73631890e-01
180.932         	1.73631890e-01
181.132         	1.73631890e-01
181.332         	1.73631890e-01
181.532         	1.73631890e-01
181.732         	1.73631890e-01
181.932         	1.73631890e-01
182.132         	1.79543718e-01
182.332         	1.79543718e-01
182.532         	1.79543718e-01
182.732         	1.79543718e-01
182.932         	1.79543718e-01
183.132         	1.79543718e-01
183.332         	1.79543718e-01
183.532         	1.79543718e-01
183.732         	1.79543718e-01
183.932         	1.79543718e-01
184.132         	1.79478687e-01
184.332         	1.79478687e-01
184.532         	1.79478687e-01
184.732         	1.79478687e-01
184.932         	1.79478687e-01
185.132         	1.79478687e-01
185.332         	1.79478687e-01
185.532         	1.79478687e-01
185.732         	1.79478687e-01
185.932         	1.79478687e-01
186.132         	1.81591288e-01
186.332         	1.81591288e-01
186.532         	1.81591288e-01
186.732         	1.81591288e-01
186.932         	1.81591288e-01
187.132         	1.81591288e-01
187.332         	1.81591288e-01
187.532         	1.81591288e-01
187.732         	1.81591288e-01
187.932         	1.81591288e-01
188.132         	1.68704750e-01
188.332         	1.68704750e-01
188.532         	1.68704750e-01
188.732         	1.68704750e-01
188.932         	1.68704750e-01
189.132         	1.68704750e-01
189.332         	1.68704750e-01
189.532         	1.68704750e-01
189.732         	1.68704750e-01
189.932         	1.68704750e-01
190.132         	1.70398345e-01
190.332         	1.70398345e-01
190.532         	1.70398345e-01
190.732         	1.70398345e-01
190.932         	1.70398345e-01
191.132         	1.70398345e-01
191.332         	1.70398345e-01
191.532         	1.70398345e-01
191.732         	1.70398345e-01
191.932         	1.70398345e-01
192.132         	1.91154980e-01
192.332         	1.91154980e-01
192.532         	1.91154980e-01
192.732         	1.91154980e-01
192.932         	1.91154980e-01
193.132         	1.91154980e-01
193.332         	1.91154980e-01
193.532         	1.91154980e-01
193.732         	1.91154980e-01
193.932         	1.91154980e-01
194.132         	1.73784360e-01
194.332         	1.73784360e-01
194.532         	1.73784360e-01
194.732         	1.73784360e-01
194.932         	1.73784360e-01
195.132         	1.73784360e-01
195.332         	1.73784360e-01
195.532         	1.73784360e-01
195.732         	1.73784360e-01
195.932         	1.73784360e-01
196.132         	1.79066335e-01
196.332         	1.79066335e-01
196.532         	1.79066335e-01
196.732         	1.79066335e-01
196.932         	1.79066335e-01
197.132         	1.79066335e-01
197.332         	1.79066335e-01
197.532         	1.79066335e-01
197.732         	1.79066335e-01
