#      distance         UMean_x         UMean_y         UMean_z
      1.0050251      0.99998181   0.00019007161      1.4785e-12
      2.0100503      0.99997426   0.00043492371      1.4785e-12
      3.0150754      0.99996361   0.00047793191   3.4244922e-11
      4.0201005      0.99994389   0.00032063145   3.4244923e-11
      5.0251256      0.99992333   0.00020150437   3.4244922e-11
      6.0301508      0.99990397   9.5478222e-05  -5.1639215e-12
      7.0351759      0.99985522    5.595099e-05  -5.1639215e-12
       8.040201      0.99980825   8.6344747e-06  -5.1639215e-12
      9.0452261      0.99976127   -3.868204e-05  -5.1639215e-12
      10.050251       0.9997143  -8.5998555e-05  -5.1639215e-12
      11.055276      0.99965556   5.1028279e-05   5.7214111e-12
      12.060302      0.99959284    0.0002506391   5.7214111e-12
      13.065327       0.9995215   0.00041334641   5.7214111e-12
      14.070352      0.99946239   0.00022961734  -7.5417903e-11
      15.075377      0.99938463   9.4103606e-05  -7.5417903e-11
      16.080402      0.99930688  -4.1410129e-05  -7.5417904e-11
      17.085427      0.99922912  -0.00017692386  -7.5417903e-11
      18.090452      0.99912228  -5.2930271e-05   7.9594579e-11
      19.095477      0.99898996   0.00023109807   7.9594579e-11
      20.100503      0.99885572   0.00050627701   7.9594579e-11
      21.105528      0.99871498   0.00038302156   7.0604879e-11
      22.110553      0.99857748   0.00032733293   7.0604879e-11
      23.115578      0.99843998   0.00027164431   7.0604878e-11
      24.120603      0.99830204   0.00021827795  -3.5931289e-11
      25.125628      0.99813897   0.00016417041  -3.5931289e-11
      26.130653      0.99799894  -0.00021568094  -3.5931289e-11
      27.135678      0.99779336  -7.1436184e-05   1.3313861e-10
      28.140704      0.99759592  -0.00014085236   1.3313861e-10
      29.145729      0.99741167   -0.0002399912   1.3313861e-10
      30.150754      0.99722837  -0.00029940058   1.3313861e-10
      31.155779       0.9969555  -0.00044809068   2.3354712e-11
      32.160804      0.99666874  -0.00059569015   2.3354712e-11
      33.165829      0.99638655  -0.00049149151    8.973276e-11
      34.170854      0.99610463  -0.00037269468    8.973276e-11
      35.175879      0.99582271  -0.00025389785   8.9732761e-11
      36.180905      0.99553919  -0.00062109248  -5.4289429e-11
       37.18593      0.99521693  -0.00055711028  -5.4289429e-11
      38.190955      0.99488659  -0.00067482636   1.8047762e-10
       39.19598      0.99450243   -0.0007559723   1.8047762e-10
      40.201005      0.99404089   0.00027181379   1.8047762e-10
       41.20603      0.99353849   0.00093303491   1.4038487e-11
      42.211055      0.99313534   0.00093243273   1.4038487e-11
       43.21608      0.99275985   0.00084464487   6.5520367e-11
      44.221106      0.99241581   0.00092243121   6.5520367e-11
      45.226131      0.99207608    0.0009668512   2.4672479e-10
      46.231156      0.99170442   3.1965721e-05   2.4672479e-10
      47.236181      0.99129023  -0.00074104832   2.4672479e-10
      48.241206       0.9907567   -0.0015500493   6.6122901e-11
      49.246231      0.99008495   -0.0023284999   1.5918321e-10
      50.251256      0.98914171   -0.0017047028   1.5918321e-10
      51.256281      0.98864012   -0.0011728528   1.5918321e-10
      52.261307      0.98827048   -0.0012884756  -2.2649825e-10
      53.266332      0.98761655  -0.00090252943  -2.2649825e-10
      54.271357      0.98666676  -0.00060693322   4.2197115e-10
      55.276382      0.98558432  -0.00068419981  -2.1432074e-10
      56.281407      0.98466205    3.542884e-05  -2.1432074e-10
      57.286432      0.98378236   0.00048166413  -3.1763284e-10
      58.291457      0.98309418   -0.0010297895  -2.4946571e-10
      59.296482      0.98186883  -0.00082800735  -2.4946571e-10
      60.301508      0.98066361  -9.2569669e-05   4.7754844e-11
      61.306533      0.97874174    0.0010500906   4.7754845e-11
      62.311558      0.97762894    0.0015106188   3.1193153e-10
      63.316583      0.97643786    0.0010194407  -3.1022884e-10
      64.321608      0.97519134  -0.00040768362  -3.1022884e-10
      65.326633      0.97343339   -0.0018796613   3.3152175e-10
      66.331658      0.97152222  -0.00029249665   9.0901165e-10
      67.336683      0.96967434  -0.00057265363   9.0901165e-10
      68.341709      0.96742379   -0.0022035003   -4.985706e-10
      69.346734      0.96549679   -0.0017958034   2.3123641e-09
      70.351759      0.96442937   0.00079790547  -1.5719633e-09
      71.356784      0.96184791     0.005310446   1.1096867e-09
      72.361809      0.95908564     0.015483859   1.2016404e-10
      73.366834      0.95680796     0.011640124   1.7393722e-09
      74.371859      0.95359879    0.0074779298  -8.6510325e-10
      75.376884      0.94917994    0.0054681958  -1.6068235e-09
       76.38191      0.94602581    0.0047824974    4.255467e-10
      77.386935      0.94374791    0.0054254313   1.2478975e-09
       78.39196      0.93862283   0.00019403393  -1.5343782e-09
      79.396985      0.93391741  -0.00048891372  -4.1105548e-10
       80.40201      0.92755774   0.00091003653  -1.5182646e-09
      81.407035      0.92063653    0.0011494845  -2.8473296e-10
       82.41206      0.91390959   0.00084448272  -1.5926416e-09
      83.417085      0.90489038    0.0010171253  -1.2266735e-09
      84.422111      0.89297333  -0.00047505192  -1.8592721e-09
      85.427136      0.88273757   0.00016117376  -2.9601396e-09
