#      distance         UMean_x         UMean_y         UMean_z
      1.0050251      0.99999727   0.00034915123    5.531752e-05
      2.0100503       1.0000281  -0.00017282073  -2.6908506e-05
      3.0150754       1.0000249  -0.00026855019  -2.8488524e-05
      4.0201005      0.99999338  -9.2478493e-05  -1.7046674e-05
      5.0251256      0.99995225   6.5066591e-05  -8.4312977e-06
      6.0301508      0.99988624   0.00018856344  -3.1415957e-05
      7.0351759      0.99983501   0.00074486022  -0.00011846083
       8.040201       0.9997864    0.0012227157  -0.00019507833
      9.0452261      0.99976028   0.00090229235  -0.00014254651
      10.050251      0.99973324   0.00019388737  -2.6653573e-06
      11.055276      0.99972747  -0.00021971253   0.00010243987
      12.060302      0.99967435  -0.00024186847   0.00011288907
      13.065327      0.99961306   -0.0002369826   4.4967316e-05
      14.070352      0.99947712   0.00029486279  -1.9139869e-05
      15.075377      0.99937003    0.0010048866   1.2327552e-05
      16.080402       0.9992712    0.0010436723    2.081537e-05
      17.085427      0.99919171   0.00045859371   5.3485501e-05
      18.090452      0.99912099  -0.00050691974   8.7456916e-06
      19.095477      0.99904033   -0.0010379399   -5.981273e-05
      20.100503      0.99898421   -0.0013469443  -4.7116015e-05
      21.105528      0.99886605   -0.0004388371   0.00013688108
      22.110553      0.99885073  -0.00069234464   0.00026082482
      23.115578      0.99869625  -0.00052237829   0.00027148817
      24.120603      0.99841747  -0.00024779467   8.0193892e-05
      25.125628      0.99813245  -0.00027735758  -9.9148785e-05
      26.130653      0.99791126   4.8511414e-05  -0.00012682277
      27.135678      0.99778152   0.00015274667   8.4596593e-05
      28.140704      0.99765041   0.00025130868   0.00017709493
      29.145729      0.99747466   0.00044475858   0.00013429822
      30.150754      0.99727849   0.00010665589   3.8660033e-05
      31.155779      0.99699533   0.00072729698   4.0646664e-05
      32.160804      0.99671848     0.000967233   0.00010097765
      33.165829      0.99646461   0.00027981253   6.7930894e-05
      34.170854      0.99613832   0.00088368068  -2.2260038e-05
      35.175879      0.99586443    0.0012249637  -6.0512631e-05
      36.180905      0.99558447   0.00088531759  -3.3917558e-05
       37.18593      0.99535577    0.0010258582   0.00010564569
      38.190955      0.99507485   0.00089882086    5.726173e-05
       39.19598       0.9947505   0.00090124013  -0.00081167733
      40.201005      0.99439692   0.00080294175  -0.00097945915
       41.20603      0.99390249   0.00037541829   -0.0002865245
      42.211055      0.99319516   0.00084456417   0.00026703671
       43.21608      0.99276278   0.00038399193   9.4530157e-05
      44.221106       0.9922027    0.0014840726   0.00025492586
